RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30
102001,0,United States,country,,0.9764577829413552,0.9793264576444103,0.9833428219207204,0.9865309869588965,0.9879559172093049,0.9885969333039886,0.9861005873983186,0.9828165132262171,0.9804901632145018,0.9786042703059386,0.9773229933525664,0.9756776537514718,0.9733129151707122,0.9759484318855308,0.9793325458627755,0.9822285466731012,0.9844645284690855,0.9853452141916675,0.9845116336705223,0.9821704197686612,0.9804534571583534,0.9795202598366735,0.9786477028086206,0.9772950046743735,0.9749991814606858,0.9780798401584132,0.9831913201520064,0.9852120801871457,0.9827367427052669,0.9851285762112116,0.9886886539516844,0.9908799662729818,0.9922722152303008,0.9929359608533294,0.9934862085595403,0.9917032560773961,0.9908571252892207,0.9944929671315613,1.0021487951619767,1.011764330349391,1.0189359023999423,1.0229467561817582,1.020213449408908,1.013650703560724,1.0076576239693829,1.004845723563351,1.0034104901062477,1.0024132143413984,1.0010184358937662,1.0086948345859486,1.0206547355576665,1.028599473944725,1.0288793765393902,1.021816605256137,1.009031070493627,0.9977073641204713,0.991185210323395,0.986976724287833,0.9829915553882299,0.9790389282476804,0.9761870428827535,0.9799919341472165,0.9873488989023735,0.9937756011212242,0.9995003980696907,1.002631640171534
394913,1,"New York, NY",msa,NY,0.9753759656794574,0.9756599337343326,0.9784235341429982,0.9827753452987126,0.9802870133127294,0.9857366144971829,0.984510997746169,0.9851543323834059,0.980718385661197,0.979699742228759,0.9770619733476561,0.97708793599799,0.9750491362464474,0.9761327569263735,0.9801170857438745,0.974979247049916,0.9794399062684623,0.9817959464582136,0.9815597696666489,0.9802622466441965,0.9773739095887787,0.9770455715241916,0.9756817379163099,0.9756736470340989,0.9738319674225024,0.9738423936894568,0.9774669310099953,0.9819268969863219,0.9814831827996189,0.98065585688225,0.9860366775934403,0.9939088918135933,0.9961447531386087,0.9981857289890401,0.9978689501935966,0.9966272374328142,0.9959211139399063,0.993077914773171,0.9937237237173975,0.9992338283036345,1.0074168866451048,1.0136587339218095,1.0158965716519188,1.0152937240248472,1.0097622401156359,1.0075250975508276,1.005833156591897,1.0044043057332672,1.004100476056246,1.0032028796772603,1.009898523662308,1.0216437780616237,1.0298337708420622,1.0349327303868459,1.0286382555391516,1.01972135875077,1.0098810597680137,1.0035022793452493,0.9989118814261667,0.9944090069374095,0.9897007382223344,0.9878782034837105,0.9964525716629073,1.0067486058405266,1.0173806521027027,1.0268736656333715
753899,2,"Los Angeles, CA",msa,CA,0.9949220124516435,0.9988742076678432,1.002863809965767,1.0035078662731045,1.0039416729164883,1.0030443430063722,0.999836878509146,0.9994121186009085,0.9952813151584176,0.9936655814691411,0.9913664353224986,0.9892240786334777,0.9853762254819661,0.9889958271654677,0.9903934832780799,0.9930522283640703,0.9953353611006027,0.9957987733380824,0.9950189231840519,0.9939023651109862,0.9935308408242619,0.9937800061918652,0.9942512682329613,0.992437307842691,0.9913291087413826,0.997159384520876,1.0023862652511806,1.0013050281712643,0.9933467524984981,0.9930531391608189,0.9991648846989128,1.0022327244585656,1.0064541318475595,1.0085948354592904,1.0099350069356143,1.0103388770743675,1.009681922777504,1.0133686470093337,1.0231614553960076,1.0324510744239752,1.0371290224257876,1.0409645779001548,1.0398085735581943,1.03495977963424,1.028738168781725,1.0283116062348467,1.0302598032484087,1.0316728717172572,1.031104753291315,1.048004923568077,1.0592907319660352,1.0638748872462123,1.0553876836769234,1.0391068948446358,1.0187732953372317,1.0040504432235877,0.998550102183814,0.9959103860997,0.9899361950053774,0.9874148321062395,0.9842835328410261,0.9916389322423584,1.000902735647209,1.008087683671567,1.0151488811196645,1.0195737956702917
394463,3,"Chicago, IL",msa,IL,0.9675602504308664,0.968755834861869,0.9734368282433947,0.9780068417440969,0.9789202317568797,0.9796841804889311,0.9787165743153657,0.9755519941630398,0.9735450507509109,0.9715846246413793,0.9700243684030441,0.9675552960884743,0.9669833135694967,0.9702813745343575,0.9755951676392132,0.9772686740089993,0.977350756381949,0.9776169245211229,0.9766983535115326,0.9755331509872385,0.9738193921474276,0.9716002894215972,0.9703950053651499,0.9693805755508461,0.96772422322092,0.9686532254743907,0.9740445453610871,0.9771313385403322,0.9741744292821632,0.9755183832754735,0.9808678717322655,0.9815898039893789,0.9826706819124287,0.9834987586166886,0.9825330858109675,0.9821280974763281,0.9811165864230998,0.9825658551228783,0.9887799200388557,0.9965128188684672,1.002752645112133,1.0071185959182063,1.0046678397900624,1.0006412020008535,0.9955457431983442,0.9912705980167679,0.9904335545327212,0.990524970070047,0.9858921085691403,0.9918328500282901,1.0015950071360227,1.0114342320231724,1.0152598352614757,1.013605745978202,1.0054751838697324,0.9952085130516157,0.9884498590568198,0.985185040249818,0.981653646730542,0.9791971607269312,0.976953143698941,0.9821073873516888,0.9907376665186255,0.9990802086358715,1.0063222039985458,1.008226798475501
394514,4,"Dallas, TX",msa,TX,0.9827966221027988,0.9872848542474648,0.9898095639815926,0.9928888553676097,0.9940958221798083,0.9914061327550059,0.9901538975149556,0.9862065474015346,0.9855852168845278,0.9835848281677472,0.9819396859759055,0.9800362944364687,0.9780023057386087,0.9805305409481038,0.9830686565125619,0.9852594879378344,0.9862773799562627,0.9864048945065593,0.9854962205319477,0.9848795044424035,0.9818763824298992,0.9811016133594243,0.9809066689625247,0.9793497872629475,0.9789218316633886,0.981071983026147,0.9844770790833023,0.9857386020498122,0.9849276937109619,0.9868532455685048,0.9890403793676563,0.9900568448547736,0.9925693324767111,0.9919745262936558,0.9918811651517315,0.9916284917815641,0.9931885453495743,0.998966057778682,1.0086547498360687,,,,1.0354997830976425,1.0258423171576454,1.0171038497379468,1.0150891866667646,1.0153234474951085,1.0153707899797808,1.017247480847587,1.0311990720875712,1.0508246254812241,1.0601859863520517,1.0564915777749717,1.038824543298906,1.0168776822374657,0.9985635280462521,0.9872139668855588,0.9852483565909581,0.9803526120593815,0.9746709818674731,0.9745330202508733,0.9794097882159436,0.9858804897068817,0.992947794872876,0.9956126111122955,0.9941700637831747
394692,5,"Houston, TX",msa,TX,0.966364830962298,0.9689307789614333,0.9700360694140923,0.9743870110301176,0.9753685286626308,0.9759320672145396,0.9761299364652903,0.974640728186214,0.9719072163667393,0.9707152148755758,0.9696468922613368,0.9701430849285623,0.9686212659552883,0.9707596430436324,0.9723824708212625,0.9748269438165253,0.9774571792598223,0.978374912591453,0.9759257868421511,0.9740680658316982,0.9729737007339045,0.9722264922214815,0.9738178016706925,0.9718781245455301,0.9706040897307721,0.9720189472976377,0.9758107580113179,0.9773593131878955,0.9757973525104846,0.9778116171485954,0.9800149494571953,0.9800447596470615,0.9815164246598564,0.9810287375754134,0.9822845347234557,0.9803188829638744,0.9801809271528389,0.9832591621431127,0.9885386825048659,0.9954996560973964,1.0023607960854357,1.007448411717139,1.0061283500735763,1.0005104638217375,0.9955953612142314,0.9933877202297378,0.9926061065251136,0.9931093402426774,0.9933233124047613,0.9976837839355533,1.0064849429966831,1.0126476524601407,1.0152872689500883,1.009015832294221,1.000581068673005,0.9894864318967159,0.9802985711103732,0.9778958258127359,0.9732408355873895,0.9723281239870416,0.9691031707119874,0.9733973315399033,0.9768511004241935,0.9832077980024999,0.983941451210676,0.9845320081309504
395209,6,"Washington, DC",msa,VA,0.9857994374033044,0.9915938964925609,0.9928986606445118,0.9980699652786144,0.9976494728413123,0.9962884786328989,0.9941501792444696,0.9921055210295189,0.991502565797345,0.9926459145272094,0.9901461954593178,0.9872052067212306,0.9874237089991499,0.9901397388552912,0.9940252608570099,0.996994746843133,0.9973805465639675,0.9957564360769924,0.9946478061532658,0.9916172725451093,0.9918850370394231,0.9936220629045242,0.9922432506393334,0.9900301631380335,0.9888176129205827,0.9938228847987554,0.9998299965472915,0.9998487872308286,0.995995667477704,0.9983952478753191,1.0015967412382791,1.0023788481766098,1.0039913415788109,1.0068835608987032,1.0060041553863643,1.0045311523406262,1.0048030357677307,1.0111920533491927,1.0219959936923149,1.0283703573867617,1.0337569937078992,1.0295044168911915,1.0212312093226092,1.0123332890900318,1.0073054118217597,1.0064080790317527,1.004836537362486,1.0049132326603987,1.0048970397739114,1.0196333200732355,1.0331585268923569,1.038504999643463,1.0351349265488727,1.0207375026773773,1.0084632714294615,0.999280870318481,0.9967192324654278,0.9960952712371426,0.992993619036881,0.9900629180611468,0.9887882513010661,0.9988096009097417,1.0072988165671004,1.0143297572884518,1.0185838722082243,1.0177298920181115
394974,7,"Philadelphia, PA",msa,PA,0.9738345852069331,0.9731221960153448,0.9779743125373092,0.9777686878289323,0.9834807805184963,0.9842390912300335,0.9825673743512546,0.9813617529670232,0.9779026083307996,0.9786444253439525,0.975919245344124,0.971740175038892,0.9727588838694557,0.9696904743845367,0.9754650113926803,0.9783028784068905,0.9823380964673966,0.9850340011459362,0.9826315145481083,0.9803121116223091,0.9773351785395639,0.979303374339284,0.9792382206471291,0.9769836778991348,0.9718649155538208,0.9771965708952033,0.9817129029675818,0.9826829785531639,0.9805996504709249,0.982840147411764,0.9876454232229138,0.9916205675910815,0.9925064076332049,0.9949206166451413,0.994854605210968,0.9928585447761599,0.9907594660596067,0.9913238884851859,0.9998019173817273,1.0064037845957605,1.0138586100708347,1.0191902798925991,1.0181185337230247,1.0125378088779105,1.0048671548428152,1.0005684987986811,0.9987777580341928,0.9997832496111633,0.9979725630437003,0.9985326426088599,1.0115736631205825,1.0250967799529085,1.0294780807468065,1.029333005412208,1.0168463223536652,1.0078043139644743,0.99968020274815,0.9964840434957463,0.9932032619594767,0.9849256026424315,0.9806535779464282,0.9850188652508836,0.9955345091997027,1.0021139200406284,1.0106706542121289,1.0163583999601942
394856,8,"Miami, FL",msa,FL,0.9571530221667565,0.9581941648750939,0.9587448732526034,0.9595259839146718,0.9598737583249968,0.9609858699765484,0.960880120378832,0.961196679557574,0.9619368055310964,0.9581989993118967,0.9598335874348027,0.9606180039598139,0.9565739491987543,0.957841205801171,0.9581306465001166,0.9587301938308261,0.960371464140144,0.9618832643787728,0.9620026724677105,0.9624210385003604,0.9600630749721901,0.9616839407950347,0.9619619786913561,0.9598271716289994,0.9579583714671758,0.9596232133825114,0.9618852378427527,0.9618132176136355,0.9565598919946641,0.9597830389214703,0.963789270362455,0.9645447728277592,0.9636472467972105,0.9659668992615276,0.9672226905596171,0.9647287405549352,0.9654828276473075,0.9661668675901531,0.9696149634953989,0.9732942281988337,0.9772642261997211,0.981970159783143,0.9844587687333494,0.9828668447468333,0.9821721125428056,0.9810246475253691,0.9801304969035189,0.9824288165925665,0.9810316200311644,0.9861319554483469,0.9935723716712432,0.9984691287453588,0.9996153089298371,0.9951642393143325,0.9887158733861301,0.980334123446181,0.9749953638373956,0.9710143588443265,0.9654932945869708,0.965096872141257,0.960060467306274,0.9632555078271393,0.9660202343989329,0.9669987797307688,0.9684746547553695,0.9683212349187608
394347,9,"Atlanta, GA",msa,GA,0.9774783666988698,0.9787270789242211,0.9823306901874951,0.9869878022958106,0.9882022084791884,0.9863161657775124,0.9868470531089659,0.9824019915269592,0.9830808067793289,0.9804221597244941,0.9790813807148377,0.9776878422907186,0.9772176957057824,0.9792586592492901,0.9811897299402805,0.9839290756290413,0.9849706891542521,0.9851961006576709,0.9849984216894138,0.9838288661443125,0.982189025843544,0.980794574572653,0.9814076076724574,0.98086566372019,0.9771285996262994,0.9827932600932342,0.9845301537603368,0.9866955482897771,0.9851512272598634,0.9855528597966972,0.9894676560205634,0.9886430060996703,0.9919476837224376,0.9924063946954134,0.9920629174721792,0.9922415872482216,0.9918418091561572,0.9970047989755715,1.0026043268154023,1.0108564201797248,1.0154857714588434,1.0190552777829072,1.0191491409451134,1.013730134985095,1.00950767069058,1.006844013994078,1.009278776521266,1.008741976640043,1.005680704484466,1.013873988762176,1.0231558256889142,1.031899461774536,1.033189047195748,1.0230421934439382,1.0094984432526066,0.9972733158331224,0.9895505050085489,0.9858205789394929,0.9822641059535446,0.9800206138163066,0.9787958086520734,0.9841373745772003,0.9885393101368631,0.9940102835175799,0.9974006870350621,0.9970675099519515
